position,DM
passes_completed,-0.6092
passes,-0.3399
dribbles_completed,-0.9542
dribbles,-1.0898
passes_completed_short,-0.7297
passes_short,-0.5293
passes_completed_medium,-0.4646
passes_medium,-0.2253
passes_completed_long,-0.1227
passes_long,0.2218
passes_total_distance,-0.4233
passes_free_kicks,-0.0979
through_balls,-0.632
passes_pressure,0.2733
passes_switches,0.2829
crosses,-0.2745
corner_kicks,-0.5565
passes_intercepted,1.2015
passes_blocked,-0.7217
dispossessed,-0.8237
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5085
shots_on_target,-0.3889
sca,-1.4661
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.1336
passes_into_penalty_area,-0.4912
progressive_passes,0.1168
carry_progressive_distance,-1.5966
assisted_shots,-1.0203
fouled,0.0982
pens_won,-0.2935
tackles,1.7382
interceptions,1.6371
blocks,3.3929
tackles_won,1.8151
dribble_tackles,0.6359
dribbles_vs,0.1759
pressures,0.5534
pressure_regains,1.0462
clearances,-0.5437
errors,-0.3758
aerials_won,-0.0861
aerials_lost,0.0284
ball_recoveries,1.2254
pens_conceded,-0.3182
fouls,1.7597
cards_yellow_red,-0.1906
