position,RB
minutes,3264.0
passes_completed,-0.018
passes,0.2046
dribbles_completed,-0.6345
dribbles,-0.5387
passes_completed_short,0.5488
passes_short,0.6031
passes_completed_medium,-0.2549
passes_medium,0.0058
passes_completed_long,-0.6506
passes_long,-0.3985
passes_total_distance,-0.3216
passes_free_kicks,-0.5991
through_balls,-0.6322
passes_pressure,0.0142
passes_switches,-1.0699
crosses,0.5015
corner_kicks,-0.5567
passes_intercepted,-0.5004
passes_blocked,0.7912
dispossessed,-0.7596
goals,-0.566
assists,-0.1081
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.1028
shots_on_target,-0.8938
sca,-0.4262
gca,-0.2743
xg,-0.7524
crosses_into_penalty_area,1.1974
passes_into_final_third,-0.5787
passes_into_penalty_area,0.1151
progressive_passes,-0.5563
carry_progressive_distance,-0.2334
assisted_shots,-0.2868
fouled,-0.5479
pens_won,-0.2937
tackles,1.817
interceptions,-0.1384
blocks,0.7265
tackles_won,1.298
dribble_tackles,2.1402
dribbles_vs,1.1074
pressures,-0.5029
pressure_regains,-0.4873
clearances,1.4087
errors,-0.376
aerials_won,0.1117
aerials_lost,0.0474
ball_recoveries,0.0253
pens_conceded,0.4381
fouls,-0.5265
cards_yellow_red,-0.1907
