position,RW
minutes,-0.7123
passes_completed,-0.1692
passes,-0.1119
dribbles_completed,1.3752
dribbles,1.0117
passes_completed_short,0.3863
passes_short,0.5673
passes_completed_medium,-0.6555
passes_medium,-0.7799
passes_completed_long,-0.4644
passes_long,-0.4262
passes_total_distance,-0.4349
passes_free_kicks,0.3792
through_balls,-0.632
passes_pressure,1.5229
passes_switches,0.7252
crosses,-0.1563
corner_kicks,0.007
passes_intercepted,-0.0017
passes_blocked,0.7349
dispossessed,0.3771
goals,1.5445
assists,2.4023
pens_made,-0.2418
pens_att,-0.271
shots_total,0.1275
shots_on_target,0.4266
sca,2.1733
gca,1.631
xg,0.8152
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.5344
passes_into_penalty_area,-0.0696
progressive_passes,-0.2821
carry_progressive_distance,0.123
assisted_shots,2.2994
fouled,1.009
pens_won,-0.2935
tackles,-0.5631
interceptions,-0.8094
blocks,1.0713
tackles_won,-0.7975
dribble_tackles,-0.3893
dribbles_vs,2.2157
pressures,0.6583
pressure_regains,-0.036
clearances,-0.0619
errors,-0.3758
aerials_won,0.0582
aerials_lost,0.7286
ball_recoveries,-0.2897
pens_conceded,-0.3182
fouls,1.481
cards_yellow_red,-0.1906
