position,DM
passes_completed,0.5852
passes,0.2462
dribbles_completed,-0.528
dribbles,-0.4847
passes_completed_short,0.0261
passes_short,-0.1621
passes_completed_medium,0.9302
passes_medium,0.6848
passes_completed_long,0.4274
passes_long,-0.1001
passes_total_distance,0.5917
passes_free_kicks,-0.3851
through_balls,-0.7252
passes_pressure,0.2427
passes_switches,-0.0727
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.8772
passes_blocked,-0.1328
dispossessed,-0.214
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.3759
shots_on_target,-0.6413
sca,-1.1534
gca,-1.0626
xg,0.1209
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.8278
passes_into_penalty_area,-1.219
progressive_passes,-0.6476
carry_progressive_distance,0.3102
assisted_shots,-1.2854
fouled,-0.6599
pens_won,-0.3695
tackles,-0.2956
interceptions,-0.2089
blocks,0.0106
tackles_won,-0.115
dribble_tackles,0.0219
dribbles_vs,0.6441
pressures,-0.2477
pressure_regains,-0.2878
clearances,0.8561
errors,-0.5457
aerials_won,1.6212
aerials_lost,-0.3868
ball_recoveries,0.2991
pens_conceded,3.5825
fouls,-0.2937
cards_yellow_red,-0.2618
