position,RB
minutes,2357.0
passes_completed,1.3215
passes,1.2091
dribbles_completed,-0.7794
dribbles,-0.6722
passes_completed_short,1.1573
passes_short,1.1074
passes_completed_medium,1.5945
passes_medium,1.559
passes_completed_long,-0.0339
passes_long,-0.2435
passes_total_distance,1.0446
passes_free_kicks,-0.3462
through_balls,-0.6322
passes_pressure,0.3861
passes_switches,-0.4131
crosses,0.3128
corner_kicks,-0.5567
passes_intercepted,0.917
passes_blocked,0.3643
dispossessed,-0.421
goals,-0.724
assists,-0.4652
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0939
shots_on_target,-0.9354
sca,-0.9662
gca,-0.6706
xg,-0.8362
crosses_into_penalty_area,0.77
passes_into_final_third,0.1522
passes_into_penalty_area,0.0058
progressive_passes,-0.076
carry_progressive_distance,0.9554
assisted_shots,-0.7376
fouled,0.7081
pens_won,0.6118
tackles,2.144
interceptions,1.3966
blocks,1.0705
tackles_won,1.2354
dribble_tackles,2.0002
dribbles_vs,0.4518
pressures,-0.5073
pressure_regains,-0.0121
clearances,0.1342
errors,-0.376
aerials_won,-0.676
aerials_lost,-1.0898
ball_recoveries,0.0188
pens_conceded,-0.3183
fouls,-0.6225
cards_yellow_red,-0.1907
