position,CM
passes_completed,0.9637
passes,0.8842
dribbles_completed,-0.185
dribbles,-0.2939
passes_completed_short,0.9734
passes_short,0.9003
passes_completed_medium,0.7097
passes_medium,0.718
passes_completed_long,0.4954
passes_long,0.1143
passes_total_distance,0.8057
passes_free_kicks,0.2086
through_balls,-0.4136
passes_pressure,0.9033
passes_switches,0.3087
crosses,-0.3476
corner_kicks,0.846
passes_intercepted,0.3144
passes_blocked,-0.3024
dispossessed,-0.475
goals,-0.1144
assists,0.1789
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.6782
shots_on_target,-0.3282
sca,0.7166
gca,-0.1892
xg,-0.6179
crosses_into_penalty_area,0.069
passes_into_final_third,0.8881
passes_into_penalty_area,0.322
progressive_passes,1.2422
carry_progressive_distance,0.2929
assisted_shots,0.5562
fouled,-0.0565
pens_won,-0.3695
tackles,1.7516
interceptions,1.1057
blocks,0.696
tackles_won,1.5881
dribble_tackles,0.7514
dribbles_vs,1.22
pressures,1.919
pressure_regains,2.6077
clearances,-0.4492
errors,0.9488
aerials_won,-0.2473
aerials_lost,0.096
ball_recoveries,1.4476
pens_conceded,0.517
fouls,0.7562
cards_yellow_red,-0.2618
