position,RW
passes_completed,-0.7226
passes,-0.7248
dribbles_completed,-0.2738
dribbles,-0.2255
passes_completed_short,-0.2105
passes_short,0.1699
passes_completed_medium,-0.8892
passes_medium,-1.0106
passes_completed_long,-0.9811
passes_long,-1.109
passes_total_distance,-0.9229
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.0791
passes_switches,-0.4534
crosses,-0.7733
corner_kicks,0.4858
passes_intercepted,-0.8275
passes_blocked,0.3792
dispossessed,1.5678
goals,0.5348
assists,-0.7711
pens_made,4.9806
pens_att,4.0939
shots_total,0.52
shots_on_target,0.5863
sca,0.4591
gca,1.9208
xg,1.1602
crosses_into_penalty_area,-0.0737
passes_into_final_third,-0.28
passes_into_penalty_area,0.4097
progressive_passes,0.0535
carry_progressive_distance,-0.0853
assisted_shots,-0.7643
fouled,0.709
pens_won,-0.2935
tackles,-0.4089
interceptions,-1.1777
blocks,-0.6243
tackles_won,-1.4516
dribble_tackles,0.8887
dribbles_vs,-0.1645
pressures,0.5485
pressure_regains,-0.4429
clearances,-0.4862
errors,-0.3758
aerials_won,-0.4737
aerials_lost,0.2698
ball_recoveries,-0.157
pens_conceded,-0.3182
fouls,-0.6215
cards_yellow_red,-0.1906
