position,CB
passes_completed,0.1522
passes,0.0705
dribbles_completed,-1.059
dribbles,-1.0457
passes_completed_short,-0.8234
passes_short,-0.8759
passes_completed_medium,0.394
passes_medium,0.36
passes_completed_long,1.5025
passes_long,0.9829
passes_total_distance,0.6943
passes_free_kicks,0.1467
through_balls,-0.7252
passes_pressure,-0.2949
passes_switches,0.6431
crosses,-0.9118
corner_kicks,-0.4808
passes_intercepted,0.0216
passes_blocked,-0.9275
dispossessed,-1.1443
goals,-0.4226
assists,-0.5163
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.3514
shots_on_target,-0.3588
sca,-0.9638
gca,-0.4408
xg,-0.2028
crosses_into_penalty_area,-0.7707
passes_into_final_third,0.2117
passes_into_penalty_area,-1.0791
progressive_passes,-0.0466
carry_progressive_distance,-0.2391
assisted_shots,-0.9817
fouled,-0.9068
pens_won,-0.3695
tackles,-0.3788
interceptions,0.5503
blocks,0.0621
tackles_won,-0.4769
dribble_tackles,-0.2955
dribbles_vs,-0.5602
pressures,-1.2454
pressure_regains,-1.0692
clearances,2.0175
errors,1.3543
aerials_won,1.3911
aerials_lost,-0.6054
ball_recoveries,1.0147
pens_conceded,0.0459
fouls,-0.0327
cards_yellow_red,-0.2618
