position,DM
minutes,-0.3044
passes_completed,0.1294
passes,-0.1926
dribbles_completed,-0.5312
dribbles,-0.6661
passes_completed_short,-0.3845
passes_short,-0.6143
passes_completed_medium,0.4851
passes_medium,0.3173
passes_completed_long,0.2101
passes_long,-0.1545
passes_total_distance,0.2379
passes_free_kicks,-0.0706
through_balls,-0.632
passes_pressure,0.0588
passes_switches,-0.7035
crosses,-1.1355
corner_kicks,-0.5565
passes_intercepted,-1.1012
passes_blocked,-0.9233
dispossessed,-0.6846
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.3138
shots_on_target,-0.2383
sca,-0.9587
gca,-1.0099
xg,-0.6591
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.4984
passes_into_penalty_area,-1.1814
progressive_passes,-0.7661
carry_progressive_distance,-1.0932
assisted_shots,-0.7005
fouled,-0.5759
pens_won,-0.2935
tackles,0.4167
interceptions,0.5541
blocks,-0.5764
tackles_won,0.8424
dribble_tackles,0.2703
dribbles_vs,-0.5503
pressures,-0.69
pressure_regains,-1.0944
clearances,0.0041
errors,-0.3758
aerials_won,0.2424
aerials_lost,-0.8248
ball_recoveries,0.9478
pens_conceded,-0.3182
fouls,0.8278
cards_yellow_red,-0.1906
