position,LW
minutes,873.0
passes_completed,-0.1817
passes,0.0503
dribbles_completed,2.7347
dribbles,2.4336
passes_completed_short,0.3099
passes_short,0.5189
passes_completed_medium,-0.4691
passes_medium,-0.4308
passes_completed_long,-0.42
passes_long,0.1302
passes_total_distance,-0.2751
passes_free_kicks,-0.4138
through_balls,-0.6322
passes_pressure,-0.222
passes_switches,2.2494
crosses,0.3096
corner_kicks,1.8899
passes_intercepted,-0.1661
passes_blocked,0.2416
dispossessed,0.3352
goals,2.8213
assists,0.882
pens_made,2.2099
pens_att,1.7781
shots_total,4.8702
shots_on_target,3.5199
sca,2.5019
gca,1.2829
xg,3.0347
crosses_into_penalty_area,-0.1214
passes_into_final_third,-0.2364
passes_into_penalty_area,0.6268
progressive_passes,-0.01
carry_progressive_distance,1.4827
assisted_shots,1.1215
fouled,-0.5513
pens_won,-0.2937
tackles,-0.5049
interceptions,-0.5597
blocks,-0.2444
tackles_won,-0.3941
dribble_tackles,-0.8918
dribbles_vs,-0.6393
pressures,0.2187
pressure_regains,0.5567
clearances,-0.7672
errors,-0.376
aerials_won,-0.6184
aerials_lost,0.0647
ball_recoveries,-0.4792
pens_conceded,-0.3183
fouls,0.1257
cards_yellow_red,-0.1907
