position,LB
minutes,-0.3667
passes_completed,1.0306
passes,1.11
dribbles_completed,-0.3629
dribbles,-0.4863
passes_completed_short,1.5132
passes_short,1.4965
passes_completed_medium,0.6645
passes_medium,0.8229
passes_completed_long,0.0957
passes_long,-0.0325
passes_total_distance,0.6447
passes_free_kicks,0.5467
through_balls,-0.632
passes_pressure,0.1514
passes_switches,-0.5399
crosses,0.3993
corner_kicks,-0.5565
passes_intercepted,0.0125
passes_blocked,1.2398
dispossessed,-0.6121
goals,-0.2159
assists,0.65
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8673
shots_on_target,-0.5941
sca,-0.0968
gca,-0.2215
xg,-0.7634
crosses_into_penalty_area,0.0899
passes_into_final_third,0.4924
passes_into_penalty_area,-0.1988
progressive_passes,0.1574
carry_progressive_distance,0.3381
assisted_shots,0.2594
fouled,-0.1083
pens_won,-0.2935
tackles,0.1294
interceptions,-0.1545
blocks,1.968
tackles_won,0.0239
dribble_tackles,-0.264
dribbles_vs,-0.3048
pressures,-0.0077
pressure_regains,1.178
clearances,0.479
errors,-0.3758
aerials_won,-0.334
aerials_lost,-0.3145
ball_recoveries,0.8841
pens_conceded,-0.3182
fouls,-0.6089
cards_yellow_red,-0.1906
