position,LW
passes_completed,0.0862
passes,0.3091
dribbles_completed,1.5193
dribbles,1.4906
passes_completed_short,0.59
passes_short,0.7429
passes_completed_medium,-0.3826
passes_medium,-0.2833
passes_completed_long,0.1034
passes_long,0.3811
passes_total_distance,0.002
passes_free_kicks,0.2716
through_balls,0.1078
passes_pressure,0.8402
passes_switches,1.7923
crosses,0.9308
corner_kicks,2.763
passes_intercepted,1.4462
passes_blocked,0.5733
dispossessed,0.5939
goals,1.3703
assists,1.74
pens_made,0.9995
pens_att,1.8039
shots_total,1.3104
shots_on_target,0.6346
sca,1.8775
gca,1.5442
xg,1.8092
crosses_into_penalty_area,0.4419
passes_into_final_third,0.0376
passes_into_penalty_area,1.3045
progressive_passes,0.8193
carry_progressive_distance,2.1166
assisted_shots,2.0531
fouled,1.509
pens_won,-0.2935
tackles,0.2556
interceptions,-0.4364
blocks,0.0291
tackles_won,0.6286
dribble_tackles,-0.1934
dribbles_vs,-0.1922
pressures,0.5983
pressure_regains,0.6352
clearances,-0.858
errors,-0.3758
aerials_won,-0.7165
aerials_lost,0.0284
ball_recoveries,-0.1619
pens_conceded,1.1136
fouls,-0.3535
cards_yellow_red,-0.1906
