position,WB
passes_completed,-0.5366
passes,-0.3407
dribbles_completed,0.9379
dribbles,0.8172
passes_completed_short,-0.2024
passes_short,-0.1649
passes_completed_medium,-0.6465
passes_medium,-0.4975
passes_completed_long,-0.4102
passes_long,-0.1933
passes_total_distance,-0.5775
passes_free_kicks,-0.489
through_balls,-0.5617
passes_pressure,0.5509
passes_switches,1.1808
crosses,2.0026
corner_kicks,0.7234
passes_intercepted,-0.2162
passes_blocked,2.0007
dispossessed,0.8238
goals,-0.5221
assists,0.4148
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.4007
shots_on_target,0.1365
sca,0.4954
gca,0.2205
xg,-0.2429
crosses_into_penalty_area,1.6068
passes_into_final_third,-0.7548
passes_into_penalty_area,0.9467
progressive_passes,-0.4661
carry_progressive_distance,0.516
assisted_shots,0.4643
fouled,-0.0951
pens_won,0.6967
tackles,0.5519
interceptions,-0.1403
blocks,1.272
tackles_won,0.3809
dribble_tackles,0.2548
dribbles_vs,0.4146
pressures,0.6093
pressure_regains,0.1887
clearances,-0.4467
errors,-0.1537
aerials_won,-0.5775
aerials_lost,-0.1583
ball_recoveries,-0.2551
pens_conceded,-0.4415
fouls,-0.1711
cards_yellow_red,-0.2618
