position,RW
passes_completed,0.0411
passes,0.2168
dribbles_completed,0.8952
dribbles,1.2285
passes_completed_short,0.4627
passes_short,0.5536
passes_completed_medium,-0.2662
passes_medium,-0.1368
passes_completed_long,-0.0659
passes_long,0.2519
passes_total_distance,-0.1075
passes_free_kicks,0.046
through_balls,1.2002
passes_pressure,0.7008
passes_switches,0.6826
crosses,1.4233
corner_kicks,1.6522
passes_intercepted,1.7789
passes_blocked,0.5883
dispossessed,1.1457
goals,1.4989
assists,0.7837
pens_made,-0.2418
pens_att,-0.271
shots_total,0.9854
shots_on_target,1.6647
sca,1.3621
gca,1.0028
xg,0.7345
crosses_into_penalty_area,0.7499
passes_into_final_third,-0.3582
passes_into_penalty_area,1.7249
progressive_passes,0.345
carry_progressive_distance,1.4566
assisted_shots,1.5753
fouled,0.9553
pens_won,-0.2935
tackles,-0.0559
interceptions,1.2012
blocks,2.2217
tackles_won,0.3118
dribble_tackles,-0.0681
dribbles_vs,1.1437
pressures,1.4434
pressure_regains,0.967
clearances,-0.6649
errors,-0.3758
aerials_won,-0.3561
aerials_lost,0.4858
ball_recoveries,-0.6256
pens_conceded,-0.3182
fouls,-0.0552
cards_yellow_red,-0.1906
