position,AM
minutes,-0.3291
passes_completed,-1.4199
passes,-1.241
dribbles_completed,1.3379
dribbles,1.6209
passes_completed_short,-1.1024
passes_short,-0.8666
passes_completed_medium,-1.3825
passes_medium,-1.2234
passes_completed_long,-0.9626
passes_long,-0.9209
passes_total_distance,-1.3372
passes_free_kicks,-0.923
through_balls,0.5529
passes_pressure,-1.3953
passes_switches,-0.7674
crosses,1.1398
corner_kicks,-0.5565
passes_intercepted,0.4944
passes_blocked,0.5759
dispossessed,1.5184
goals,2.151
assists,1.2399
pens_made,-0.2418
pens_att,-0.271
shots_total,1.4015
shots_on_target,2.25
sca,0.8983
gca,1.2215
xg,2.5327
crosses_into_penalty_area,0.0366
passes_into_final_third,-0.7036
passes_into_penalty_area,-0.1308
progressive_passes,-0.8253
carry_progressive_distance,1.1168
assisted_shots,0.766
fouled,0.4814
pens_won,-0.2935
tackles,0.3074
interceptions,-0.9377
blocks,-0.2477
tackles_won,0.9419
dribble_tackles,-0.3304
dribbles_vs,-0.6941
pressures,0.207
pressure_regains,-0.0401
clearances,-0.9648
errors,-0.3758
aerials_won,-0.2954
aerials_lost,0.0624
ball_recoveries,-0.9465
pens_conceded,-0.3182
fouls,1.7467
cards_yellow_red,-0.1906
