position,LM
minutes,-0.4141
passes_completed,-0.1898
passes,-0.2066
dribbles_completed,-0.0794
dribbles,-0.1626
passes_completed_short,0.6627
passes_short,0.7342
passes_completed_medium,-0.5861
passes_medium,-0.7067
passes_completed_long,-0.9129
passes_long,-0.811
passes_total_distance,-0.6233
passes_free_kicks,-1.0216
through_balls,0.0476
passes_pressure,-0.663
passes_switches,-1.1888
crosses,-0.5028
corner_kicks,0.2627
passes_intercepted,1.9637
passes_blocked,0.0948
dispossessed,-0.5463
goals,-0.7238
assists,0.7666
pens_made,-0.2418
pens_att,-0.271
shots_total,0.5886
shots_on_target,-0.5585
sca,0.1883
gca,-0.1568
xg,-0.2019
crosses_into_penalty_area,0.167
passes_into_final_third,-0.2742
passes_into_penalty_area,0.4919
progressive_passes,-0.0297
carry_progressive_distance,0.1429
assisted_shots,0.6705
fouled,-0.7582
pens_won,-0.2935
tackles,0.9823
interceptions,-0.2335
blocks,0.5135
tackles_won,-0.1589
dribble_tackles,0.0861
dribbles_vs,0.2828
pressures,0.1396
pressure_regains,0.0646
clearances,-0.4378
errors,-0.3758
aerials_won,-0.9438
aerials_lost,-0.5303
ball_recoveries,0.1866
pens_conceded,-0.3182
fouls,-0.8017
cards_yellow_red,-0.1906
