position,FW
minutes,-1.0217
passes_completed,-0.838
passes,-0.8841
dribbles_completed,-0.6354
dribbles,-0.635
passes_completed_short,-0.8131
passes_short,-0.8318
passes_completed_medium,-0.792
passes_medium,-0.8292
passes_completed_long,-0.7067
passes_long,-0.7271
passes_total_distance,-0.8145
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.8971
passes_switches,-0.6711
crosses,-0.5701
corner_kicks,-0.3242
passes_intercepted,-0.7737
passes_blocked,-0.8219
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5631
shots_on_target,-0.4744
sca,-0.675
gca,-0.6302
xg,-0.4509
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.7163
passes_into_penalty_area,-0.5898
progressive_passes,-0.7547
carry_progressive_distance,-0.8453
assisted_shots,-0.6196
fouled,-0.6945
pens_won,-0.3681
tackles,-0.757
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.7488
dribble_tackles,-0.7477
dribbles_vs,-0.8297
pressures,-0.8829
pressure_regains,-0.8773
clearances,-0.6104
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.7402
ball_recoveries,-0.9187
pens_conceded,-0.4889
fouls,-0.8377
cards_yellow_red,-0.3235
