position,LM
minutes,637.0
passes_completed,-0.52
passes,-0.4218
dribbles_completed,2.8066
dribbles,1.9865
passes_completed_short,0.1005
passes_short,0.2652
passes_completed_medium,-0.6447
passes_medium,-0.4869
passes_completed_long,-0.9756
passes_long,-0.9735
passes_total_distance,-0.7433
passes_free_kicks,-0.8553
through_balls,0.3691
passes_pressure,0.7293
passes_switches,-0.4867
crosses,1.7774
corner_kicks,-0.0202
passes_intercepted,-0.533
passes_blocked,0.8159
dispossessed,1.943
goals,-0.724
assists,1.4945
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1421
shots_on_target,0.0101
sca,1.0715
gca,1.504
xg,-0.6881
crosses_into_penalty_area,2.6476
passes_into_final_third,-0.8472
passes_into_penalty_area,1.7856
progressive_passes,-0.2473
carry_progressive_distance,1.2017
assisted_shots,1.4453
fouled,0.8166
pens_won,-0.2937
tackles,0.874
interceptions,-0.1603
blocks,-0.7965
tackles_won,1.1286
dribble_tackles,0.4329
dribbles_vs,0.6854
pressures,0.7824
pressure_regains,0.3515
clearances,-0.9305
errors,-0.376
aerials_won,0.2849
aerials_lost,-0.1534
ball_recoveries,-0.4873
pens_conceded,-0.3183
fouls,0.7011
cards_yellow_red,-0.1907
