position,LB
minutes,727.0
passes_completed,0.7961
passes,1.0384
dribbles_completed,0.1221
dribbles,-0.0094
passes_completed_short,0.7229
passes_short,0.7505
passes_completed_medium,1.0499
passes_medium,1.4054
passes_completed_long,-0.1957
passes_long,0.1158
passes_total_distance,0.6672
passes_free_kicks,0.2926
through_balls,-0.6322
passes_pressure,0.6164
passes_switches,-0.2013
crosses,0.5999
corner_kicks,-0.5567
passes_intercepted,3.3659
passes_blocked,0.1225
dispossessed,-0.2941
goals,-0.724
assists,0.2213
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.4206
shots_on_target,-0.7255
sca,0.7311
gca,1.1927
xg,-0.7132
crosses_into_penalty_area,1.3387
passes_into_final_third,0.3464
passes_into_penalty_area,0.4346
progressive_passes,1.5124
carry_progressive_distance,0.8288
assisted_shots,0.3824
fouled,1.5132
pens_won,-0.2937
tackles,2.8667
interceptions,1.9867
blocks,0.7627
tackles_won,2.0606
dribble_tackles,2.8241
dribbles_vs,1.3753
pressures,-0.6618
pressure_regains,-0.1316
clearances,0.6991
errors,-0.376
aerials_won,-0.265
aerials_lost,-0.8133
ball_recoveries,0.2439
pens_conceded,-0.3183
fouls,0.3612
cards_yellow_red,-0.1907
