position,CB
passes_completed,-0.0397
passes,-0.1819
dribbles_completed,-1.2419
dribbles,-1.1654
passes_completed_short,-0.9408
passes_short,-1.1207
passes_completed_medium,0.5396
passes_medium,0.467
passes_completed_long,0.5125
passes_long,0.4426
passes_total_distance,0.3237
passes_free_kicks,-0.4931
through_balls,-0.632
passes_pressure,-0.4867
passes_switches,-0.5946
crosses,-1.0123
corner_kicks,-0.5565
passes_intercepted,-0.1071
passes_blocked,-1.2107
dispossessed,-1.2454
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0199
shots_on_target,-0.6626
sca,-1.3145
gca,-0.3457
xg,-0.7835
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.5277
passes_into_penalty_area,-1.0739
progressive_passes,-1.005
carry_progressive_distance,-0.4049
assisted_shots,-1.1806
fouled,-1.2617
pens_won,-0.2935
tackles,0.3291
interceptions,1.7973
blocks,0.4662
tackles_won,-0.269
dribble_tackles,0.935
dribbles_vs,-0.2163
pressures,-1.3207
pressure_regains,-1.4231
clearances,4.1097
errors,2.7559
aerials_won,0.8169
aerials_lost,0.224
ball_recoveries,0.3064
pens_conceded,3.7778
fouls,-1.0768
cards_yellow_red,-0.1906
