position,DM
passes_completed,0.0952
passes,-0.0893
dribbles_completed,0.3147
dribbles,-0.0611
passes_completed_short,0.4862
passes_short,0.5331
passes_completed_medium,-0.1094
passes_medium,-0.2605
passes_completed_long,-0.438
passes_long,-0.546
passes_total_distance,-0.2386
passes_free_kicks,-0.6773
through_balls,-0.7252
passes_pressure,0.3492
passes_switches,-0.6911
crosses,-0.9264
corner_kicks,-0.4808
passes_intercepted,0.5837
passes_blocked,-1.1476
dispossessed,0.3544
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.3069
shots_on_target,-0.7374
sca,-0.1334
gca,-0.0034
xg,-0.7788
crosses_into_penalty_area,-0.8365
passes_into_final_third,0.1098
passes_into_penalty_area,-1.219
progressive_passes,-0.2618
carry_progressive_distance,0.0658
assisted_shots,-0.38
fouled,2.2227
pens_won,-0.3695
tackles,2.1159
interceptions,2.3959
blocks,0.5389
tackles_won,2.9729
dribble_tackles,2.302
dribbles_vs,2.2816
pressures,2.137
pressure_regains,2.6594
clearances,-0.3757
errors,-0.5457
aerials_won,-0.3531
aerials_lost,0.257
ball_recoveries,0.3146
pens_conceded,-0.4415
fouls,0.9733
cards_yellow_red,5.0926
