position,LB
minutes,-0.546
passes_completed,0.24
passes,0.5456
dribbles_completed,-0.6944
dribbles,-0.6778
passes_completed_short,0.024
passes_short,-0.0202
passes_completed_medium,0.4035
passes_medium,0.5376
passes_completed_long,0.3023
passes_long,1.3222
passes_total_distance,0.3438
passes_free_kicks,0.1506
through_balls,0.2481
passes_pressure,-1.0313
passes_switches,0.202
crosses,0.8106
corner_kicks,0.1508
passes_intercepted,0.1806
passes_blocked,0.1294
dispossessed,-0.7117
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.073
shots_on_target,-1.0285
sca,0.3363
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,0.4673
passes_into_final_third,0.8098
passes_into_penalty_area,-0.1422
progressive_passes,0.4894
carry_progressive_distance,0.2383
assisted_shots,0.9235
fouled,-0.9939
pens_won,-0.2935
tackles,0.9714
interceptions,-0.3386
blocks,0.1875
tackles_won,0.7703
dribble_tackles,-0.1219
dribbles_vs,1.0943
pressures,-0.2273
pressure_regains,0.1226
clearances,-0.1926
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-1.0692
ball_recoveries,-0.3329
pens_conceded,-0.3182
fouls,0.1683
cards_yellow_red,-0.1906
