position,WB
minutes,1518.0
passes_completed,-0.1715
passes,0.1113
dribbles_completed,-0.5235
dribbles,-0.1829
passes_completed_short,0.197
passes_short,0.2967
passes_completed_medium,-0.161
passes_medium,0.1208
passes_completed_long,-0.8517
passes_long,-0.3584
passes_total_distance,-0.3893
passes_free_kicks,-0.5323
through_balls,-0.6322
passes_pressure,-0.3831
passes_switches,-1.0772
crosses,0.2822
corner_kicks,-0.5567
passes_intercepted,-0.468
passes_blocked,0.8176
dispossessed,-0.1401
goals,-0.724
assists,-0.296
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.647
shots_on_target,-0.593
sca,-1.0053
gca,-1.0103
xg,-0.5503
crosses_into_penalty_area,-0.4313
passes_into_final_third,-0.5364
passes_into_penalty_area,-0.7516
progressive_passes,0.1836
carry_progressive_distance,-0.2339
assisted_shots,-0.7996
fouled,0.0169
pens_won,-0.2937
tackles,0.4871
interceptions,-0.1498
blocks,0.445
tackles_won,0.341
dribble_tackles,-0.0248
dribbles_vs,-0.2299
pressures,-0.4366
pressure_regains,-0.0535
clearances,0.841
errors,0.8676
aerials_won,1.4886
aerials_lost,1.3211
ball_recoveries,0.2385
pens_conceded,-0.3183
fouls,1.6041
cards_yellow_red,-0.1907
