position,AM
minutes,-0.3396
passes_completed,-0.8501
passes,-0.8135
dribbles_completed,0.4432
dribbles,0.4592
passes_completed_short,-0.2417
passes_short,-0.0331
passes_completed_medium,-1.0822
passes_medium,-1.1591
passes_completed_long,-1.0147
passes_long,-1.1006
passes_total_distance,-1.0587
passes_free_kicks,-1.0216
through_balls,1.1739
passes_pressure,0.5484
passes_switches,-1.1213
crosses,-0.5751
corner_kicks,-0.5565
passes_intercepted,-0.2642
passes_blocked,1.2349
dispossessed,0.1236
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.0999
shots_on_target,-0.1958
sca,0.1819
gca,-0.2542
xg,-0.1585
crosses_into_penalty_area,-0.55
passes_into_final_third,-0.1682
passes_into_penalty_area,-0.5104
progressive_passes,-0.2612
carry_progressive_distance,-0.109
assisted_shots,-0.1752
fouled,-0.173
pens_won,-0.2935
tackles,-0.2593
interceptions,-1.1041
blocks,-0.748
tackles_won,-0.7959
dribble_tackles,-0.3127
dribbles_vs,0.0254
pressures,0.4304
pressure_regains,-0.273
clearances,-0.2991
errors,-0.3758
aerials_won,-0.1964
aerials_lost,2.8204
ball_recoveries,-1.0998
pens_conceded,-0.3182
fouls,0.2944
cards_yellow_red,-0.1906
