position,CM
minutes,1.0714
passes_completed,1.0318
passes,1.3186
dribbles_completed,0.7241
dribbles,0.4006
passes_completed_short,0.4971
passes_short,0.5424
passes_completed_medium,0.9398
passes_medium,1.0603
passes_completed_long,2.1241
passes_long,2.5534
passes_total_distance,1.4188
passes_free_kicks,2.9436
through_balls,0.9945
passes_pressure,1.3034
passes_switches,3.8531
crosses,0.832
corner_kicks,2.9659
passes_intercepted,1.4902
passes_blocked,0.5984
dispossessed,0.114
goals,0.5824
assists,0.8072
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.5148
shots_on_target,1.0206
sca,1.6072
gca,0.6321
xg,0.2436
crosses_into_penalty_area,1.2204
passes_into_final_third,2.5412
passes_into_penalty_area,1.5747
progressive_passes,2.0158
carry_progressive_distance,0.7255
assisted_shots,2.2172
fouled,-0.3389
pens_won,-0.3681
tackles,0.7868
interceptions,0.7998
blocks,0.7241
tackles_won,0.6046
dribble_tackles,0.4287
dribbles_vs,0.963
pressures,0.8885
pressure_regains,0.6481
clearances,0.3855
errors,-0.5331
aerials_won,0.0074
aerials_lost,-0.2828
ball_recoveries,1.674
pens_conceded,-0.4889
fouls,0.5869
cards_yellow_red,2.2462
