position,RM
passes_completed,-0.9895
passes,-0.8663
dribbles_completed,0.8352
dribbles,1.0983
passes_completed_short,-0.1784
passes_short,0.143
passes_completed_medium,-1.2322
passes_medium,-1.1799
passes_completed_long,-1.1561
passes_long,-1.0589
passes_total_distance,-1.2642
passes_free_kicks,-0.8816
through_balls,-0.7252
passes_pressure,-1.1579
passes_switches,-1.0406
crosses,1.9373
corner_kicks,0.37
passes_intercepted,0.0487
passes_blocked,2.7669
dispossessed,1.4718
goals,-0.7415
assists,1.2067
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.0338
shots_on_target,-0.4985
sca,0.6915
gca,-0.0265
xg,-0.7118
crosses_into_penalty_area,2.2325
passes_into_final_third,-0.9895
passes_into_penalty_area,1.0661
progressive_passes,-0.2948
carry_progressive_distance,0.9996
assisted_shots,0.486
fouled,1.2461
pens_won,-0.3695
tackles,0.3267
interceptions,-0.0292
blocks,0.3438
tackles_won,0.56
dribble_tackles,1.1654
dribbles_vs,1.869
pressures,0.2135
pressure_regains,0.5302
clearances,-0.9335
errors,-0.5457
aerials_won,-0.6237
aerials_lost,1.5173
ball_recoveries,-0.489
pens_conceded,-0.4415
fouls,-0.4777
cards_yellow_red,-0.2618
