position,AM
minutes,444.0
passes_completed,-1.2219
passes,-1.3255
dribbles_completed,-0.5721
dribbles,-0.7179
passes_completed_short,-0.9487
passes_short,-1.033
passes_completed_medium,-1.2327
passes_medium,-1.251
passes_completed_long,-0.6584
passes_long,-0.8564
passes_total_distance,-1.1342
passes_free_kicks,-0.3045
through_balls,0.8044
passes_pressure,-0.8214
passes_switches,-1.1776
crosses,-0.3
corner_kicks,-0.3643
passes_intercepted,-1.3826
passes_blocked,-0.3858
dispossessed,-0.7267
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.4795
shots_on_target,0.4617
sca,-0.3633
gca,-0.1085
xg,-0.0173
crosses_into_penalty_area,0.5832
passes_into_final_third,-0.7569
passes_into_penalty_area,-0.0399
progressive_passes,-1.1491
carry_progressive_distance,-0.8472
assisted_shots,-0.2311
fouled,0.2518
pens_won,-0.2937
tackles,-0.5296
interceptions,0.0579
blocks,-0.1206
tackles_won,-0.064
dribble_tackles,-0.9011
dribbles_vs,-1.2577
pressures,-0.2329
pressure_regains,-0.2334
clearances,-0.6493
errors,-0.376
aerials_won,-0.1171
aerials_lost,1.6208
ball_recoveries,-0.4472
pens_conceded,-0.3183
fouls,1.8948
cards_yellow_red,-0.1907
