position,FW
passes_completed,-1.1014
passes,-0.9318
dribbles_completed,-1.2419
dribbles,-1.2665
passes_completed_short,-0.4617
passes_short,0.0327
passes_completed_medium,-1.3276
passes_medium,-1.0702
passes_completed_long,-1.2337
passes_long,-1.5153
passes_total_distance,-1.3431
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,0.0425
passes_switches,-1.3942
crosses,-0.7901
corner_kicks,-0.5565
passes_intercepted,0.1062
passes_blocked,-1.8644
dispossessed,-0.7035
goals,1.6764
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.2126
shots_on_target,1.0244
sca,-0.8288
gca,-1.0099
xg,1.2153
crosses_into_penalty_area,-0.8504
passes_into_final_third,-1.1126
passes_into_penalty_area,-1.3074
progressive_passes,-1.9235
carry_progressive_distance,-1.853
assisted_shots,-0.7937
fouled,-1.6652
pens_won,-0.2935
tackles,-1.4727
interceptions,-0.3235
blocks,-1.0337
tackles_won,-1.4694
dribble_tackles,-1.4373
dribbles_vs,-0.9871
pressures,1.0756
pressure_regains,-0.1447
clearances,-0.0065
errors,4.0158
aerials_won,4.1319
aerials_lost,5.199
ball_recoveries,-1.3544
pens_conceded,-0.3182
fouls,4.0595
cards_yellow_red,8.6571
