position,RB
passes_completed,0.3661
passes,0.4176
dribbles_completed,-0.7888
dribbles,-0.7097
passes_completed_short,-0.1784
passes_short,-0.155
passes_completed_medium,0.8337
passes_medium,0.8781
passes_completed_long,0.0967
passes_long,0.2555
passes_total_distance,0.4623
passes_free_kicks,0.191
through_balls,-0.632
passes_pressure,-0.3585
passes_switches,-0.0732
crosses,0.0513
corner_kicks,-0.3613
passes_intercepted,0.5521
passes_blocked,-0.0643
dispossessed,-1.1817
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.3353
shots_on_target,-1.0285
sca,0.1558
gca,-0.0955
xg,-0.8908
crosses_into_penalty_area,0.6037
passes_into_final_third,-0.744
passes_into_penalty_area,-0.6645
progressive_passes,-0.2132
carry_progressive_distance,-0.9361
assisted_shots,0.081
fouled,-1.1096
pens_won,-0.2935
tackles,1.6811
interceptions,0.942
blocks,2.4966
tackles_won,1.3994
dribble_tackles,2.373
dribbles_vs,3.8282
pressures,-0.3015
pressure_regains,-0.1949
clearances,0.594
errors,-0.3758
aerials_won,-0.3092
aerials_lost,-0.473
ball_recoveries,-0.6352
pens_conceded,-0.3182
fouls,-0.0466
cards_yellow_red,-0.1906
