position,WB
passes_completed,-0.2482
passes,-0.0546
dribbles_completed,-0.4893
dribbles,-0.3457
passes_completed_short,0.182
passes_short,0.1206
passes_completed_medium,-0.209
passes_medium,0.0436
passes_completed_long,-0.9136
passes_long,-0.3316
passes_total_distance,-0.4939
passes_free_kicks,0.0986
through_balls,-0.7252
passes_pressure,0.1676
passes_switches,-0.1519
crosses,2.5998
corner_kicks,-0.4808
passes_intercepted,1.9825
passes_blocked,-0.5967
dispossessed,-0.2023
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.4224
shots_on_target,-0.008
sca,0.229
gca,-1.0626
xg,-0.7116
crosses_into_penalty_area,1.4701
passes_into_final_third,-0.6334
passes_into_penalty_area,0.7437
progressive_passes,-0.1774
carry_progressive_distance,0.0419
assisted_shots,0.4896
fouled,-0.7959
pens_won,-0.3695
tackles,2.4653
interceptions,-0.8071
blocks,0.074
tackles_won,1.5568
dribble_tackles,1.6992
dribbles_vs,0.7953
pressures,-0.415
pressure_regains,-0.2951
clearances,0.255
errors,3.8959
aerials_won,-0.4532
aerials_lost,-0.3772
ball_recoveries,-0.217
pens_conceded,-0.4415
fouls,1.1956
cards_yellow_red,-0.2618
