position,LB
minutes,6070.0
passes_completed,0.9249
passes,1.1022
dribbles_completed,-1.0626
dribbles,-0.9959
passes_completed_short,0.4984
passes_short,0.4404
passes_completed_medium,1.2905
passes_medium,1.4587
passes_completed_long,0.2461
passes_long,0.724
passes_total_distance,0.8637
passes_free_kicks,0.71
through_balls,-0.422
passes_pressure,-0.0228
passes_switches,-0.2036
crosses,0.5028
corner_kicks,0.33
passes_intercepted,0.2624
passes_blocked,0.1259
dispossessed,-0.9955
goals,-0.4691
assists,-0.4147
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.8974
shots_on_target,-0.6292
sca,-0.5001
gca,-0.6805
xg,-0.6567
crosses_into_penalty_area,0.88
passes_into_final_third,0.3183
passes_into_penalty_area,0.1993
progressive_passes,0.479
carry_progressive_distance,-0.6584
assisted_shots,-0.0753
fouled,-0.8844
pens_won,-0.2937
tackles,-0.1615
interceptions,0.0057
blocks,1.5881
tackles_won,-0.4362
dribble_tackles,0.5254
dribbles_vs,-0.0201
pressures,-0.4511
pressure_regains,-0.257
clearances,0.4488
errors,-0.376
aerials_won,-0.5552
aerials_lost,-0.4035
ball_recoveries,-0.1006
pens_conceded,-0.3183
fouls,-0.484
cards_yellow_red,-0.1907
