position,RB
passes_completed,-0.475
passes,-0.2611
dribbles_completed,-0.2716
dribbles,-0.6113
passes_completed_short,-0.0938
passes_short,-0.1899
passes_completed_medium,-0.5722
passes_medium,-0.4522
passes_completed_long,-0.435
passes_long,0.2414
passes_total_distance,-0.575
passes_free_kicks,-0.882
through_balls,-0.7252
passes_pressure,0.3095
passes_switches,-0.5995
crosses,0.9508
corner_kicks,-0.4808
passes_intercepted,-0.9163
passes_blocked,-0.0416
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.0099
shots_on_target,-0.9871
sca,-1.1732
gca,-0.0287
xg,-0.8489
crosses_into_penalty_area,0.6948
passes_into_final_third,0.0695
passes_into_penalty_area,-0.5675
progressive_passes,-0.8673
carry_progressive_distance,-0.4564
assisted_shots,-0.9908
fouled,-1.054
pens_won,-0.3695
tackles,1.5975
interceptions,0.7454
blocks,-0.4826
tackles_won,2.2018
dribble_tackles,3.2644
dribbles_vs,0.5691
pressures,-0.1067
pressure_regains,0.214
clearances,0.151
errors,3.8775
aerials_won,-0.2873
aerials_lost,-0.5528
ball_recoveries,0.3697
pens_conceded,-0.4415
fouls,-1.0351
cards_yellow_red,-0.2618
