position,WB
passes_completed,-0.2266
passes,0.0395
dribbles_completed,-0.4045
dribbles,-0.0962
passes_completed_short,0.2352
passes_short,0.3208
passes_completed_medium,-0.2352
passes_medium,0.0728
passes_completed_long,-0.9479
passes_long,-0.5024
passes_total_distance,-0.5336
passes_free_kicks,-0.6904
through_balls,-0.7252
passes_pressure,-0.1804
passes_switches,-1.1081
crosses,0.6091
corner_kicks,-0.4808
passes_intercepted,-0.2448
passes_blocked,0.9734
dispossessed,-0.0681
goals,-0.7415
assists,-0.2853
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.4327
shots_on_target,-0.435
sca,-0.7371
gca,-1.0626
xg,-0.5005
crosses_into_penalty_area,-0.403
passes_into_final_third,-0.3457
passes_into_penalty_area,-0.6657
progressive_passes,0.2529
carry_progressive_distance,-0.1052
assisted_shots,-0.6181
fouled,0.0961
pens_won,-0.3695
tackles,0.3632
interceptions,-0.0466
blocks,0.5875
tackles_won,0.3012
dribble_tackles,-0.1301
dribbles_vs,-0.1536
pressures,0.087
pressure_regains,0.25
clearances,0.4753
errors,0.7066
aerials_won,1.114
aerials_lost,1.0483
ball_recoveries,0.189
pens_conceded,-0.4415
fouls,1.6655
cards_yellow_red,-0.2618
