position,GK
passes_completed,-1.647
passes,-0.7697
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-2.1178
passes_short,-2.2743
passes_completed_medium,-1.7912
passes_medium,-2.042
passes_completed_long,1.4468
passes_long,4.1921
passes_total_distance,-0.1022
passes_free_kicks,3.0568
through_balls,-0.4647
passes_pressure,-1.8599
passes_switches,-0.8593
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.4022
passes_blocked,-1.642
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.3518
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.4983
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.0533
assisted_shots,-1.1606
fouled,-1.3839
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7695
pressures,-2.1231
pressure_regains,-2.2692
clearances,-1.0323
errors,-0.5457
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-0.8881
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
