position,CM
passes_completed,0.0714
passes,0.1602
dribbles_completed,0.3603
dribbles,0.2412
passes_completed_short,0.1349
passes_short,0.222
passes_completed_medium,-0.0816
passes_medium,0.0213
passes_completed_long,0.147
passes_long,-0.0325
passes_total_distance,0.0258
passes_free_kicks,0.3414
through_balls,0.7643
passes_pressure,0.1532
passes_switches,1.0157
crosses,-0.0203
corner_kicks,0.5479
passes_intercepted,-0.1309
passes_blocked,0.4268
dispossessed,1.0279
goals,2.2565
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.6828
shots_on_target,0.9818
sca,0.7079
gca,0.6076
xg,1.2493
crosses_into_penalty_area,0.4003
passes_into_final_third,0.0854
passes_into_penalty_area,0.6228
progressive_passes,0.2452
carry_progressive_distance,-0.3819
assisted_shots,0.1423
fouled,1.2158
pens_won,-0.3695
tackles,1.201
interceptions,-0.4887
blocks,0.1965
tackles_won,0.9098
dribble_tackles,0.2291
dribbles_vs,0.4615
pressures,0.9476
pressure_regains,0.99
clearances,-0.4349
errors,-0.5457
aerials_won,0.0274
aerials_lost,0.4959
ball_recoveries,1.1797
pens_conceded,-0.4415
fouls,0.2606
cards_yellow_red,-0.2618
