position,DM
passes_completed,-0.8874
passes,-0.915
dribbles_completed,-0.2171
dribbles,-0.0071
passes_completed_short,-1.0967
passes_short,-1.1864
passes_completed_medium,-0.5391
passes_medium,-0.6342
passes_completed_long,-0.5849
passes_long,-0.1408
passes_total_distance,-0.7703
passes_free_kicks,-0.8388
through_balls,-0.632
passes_pressure,-0.1285
passes_switches,-0.7303
crosses,-0.8799
corner_kicks,-0.5565
passes_intercepted,-1.1305
passes_blocked,-1.4121
dispossessed,-1.0636
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.1716
shots_on_target,-1.0285
sca,-0.9237
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.1062
passes_into_penalty_area,-1.0651
progressive_passes,-0.4685
carry_progressive_distance,-0.9638
assisted_shots,-0.5049
fouled,-1.0369
pens_won,-0.2935
tackles,0.416
interceptions,1.9274
blocks,0.8165
tackles_won,0.0612
dribble_tackles,0.6145
dribbles_vs,0.7611
pressures,0.3324
pressure_regains,-0.5538
clearances,1.5044
errors,2.8744
aerials_won,0.7349
aerials_lost,0.7658
ball_recoveries,1.5019
pens_conceded,-0.3182
fouls,-0.0363
cards_yellow_red,-0.1906
