position,RB
minutes,3152.0
passes_completed,1.0437
passes,1.1981
dribbles_completed,-0.3297
dribbles,-0.5902
passes_completed_short,0.4937
passes_short,0.4534
passes_completed_medium,1.2944
passes_medium,1.373
passes_completed_long,0.7624
passes_long,1.1771
passes_total_distance,1.0879
passes_free_kicks,0.8984
through_balls,-0.0251
passes_pressure,-0.6863
passes_switches,-0.0796
crosses,0.5833
corner_kicks,-0.4754
passes_intercepted,-0.2514
passes_blocked,0.177
dispossessed,-0.5101
goals,-0.724
assists,-0.0845
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.2755
shots_on_target,-1.029
sca,-0.1965
gca,-0.3752
xg,-0.8911
crosses_into_penalty_area,2.0782
passes_into_final_third,1.1213
passes_into_penalty_area,0.8355
progressive_passes,1.1811
carry_progressive_distance,0.0912
assisted_shots,-0.0423
fouled,0.5338
pens_won,-0.2937
tackles,0.7009
interceptions,-0.2046
blocks,0.791
tackles_won,1.2096
dribble_tackles,1.0575
dribbles_vs,0.0753
pressures,-0.3228
pressure_regains,0.2543
clearances,0.9791
errors,0.8218
aerials_won,0.0411
aerials_lost,0.2743
ball_recoveries,0.3913
pens_conceded,1.2483
fouls,0.0362
cards_yellow_red,-0.1907
