position,FW
passes_completed,-1.6112
passes,-1.815
dribbles_completed,-0.1504
dribbles,0.3463
passes_completed_short,-1.0754
passes_short,-1.0305
passes_completed_medium,-1.5359
passes_medium,-1.626
passes_completed_long,-1.2338
passes_long,-1.214
passes_total_distance,-1.649
passes_free_kicks,-1.0771
through_balls,-0.7252
passes_pressure,-1.3629
passes_switches,-0.8348
crosses,-0.5545
corner_kicks,-0.3873
passes_intercepted,-1.172
passes_blocked,-0.2832
dispossessed,0.2516
goals,1.4376
assists,-0.2637
pens_made,-0.2739
pens_att,0.4227
shots_total,1.5962
shots_on_target,1.3026
sca,-0.1182
gca,0.3031
xg,1.519
crosses_into_penalty_area,-0.4994
passes_into_final_third,-1.2167
passes_into_penalty_area,-0.7887
progressive_passes,-1.3271
carry_progressive_distance,-1.007
assisted_shots,-0.3774
fouled,0.8306
pens_won,-0.3695
tackles,-1.2727
interceptions,-1.1886
blocks,-0.7993
tackles_won,-1.2184
dribble_tackles,-0.853
dribbles_vs,-0.9149
pressures,-0.0899
pressure_regains,-0.1888
clearances,-0.931
errors,-0.5457
aerials_won,-0.4623
aerials_lost,0.5517
ball_recoveries,-1.7432
pens_conceded,-0.4415
fouls,0.0456
cards_yellow_red,-0.2618
