position,LB
minutes,-0.6057
passes_completed,1.3875
passes,1.2586
dribbles_completed,-0.2938
dribbles,-0.3927
passes_completed_short,1.2071
passes_short,0.9528
passes_completed_medium,1.3413
passes_medium,1.2336
passes_completed_long,0.845
passes_long,0.7529
passes_total_distance,1.3236
passes_free_kicks,0.3316
through_balls,0.3841
passes_pressure,1.0861
passes_switches,1.3698
crosses,-0.0713
corner_kicks,-0.5565
passes_intercepted,-0.5128
passes_blocked,1.0651
dispossessed,-0.1164
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0325
shots_on_target,-1.0285
sca,-0.0501
gca,-0.3721
xg,-0.8908
crosses_into_penalty_area,0.1638
passes_into_final_third,0.0437
passes_into_penalty_area,0.262
progressive_passes,0.7909
carry_progressive_distance,0.6769
assisted_shots,-0.5715
fouled,-0.6965
pens_won,-0.2935
tackles,0.2376
interceptions,1.9604
blocks,1.0302
tackles_won,-0.3314
dribble_tackles,1.9795
dribbles_vs,0.5565
pressures,-1.503
pressure_regains,-0.823
clearances,0.8841
errors,-0.3758
aerials_won,0.1619
aerials_lost,0.3112
ball_recoveries,-0.763
pens_conceded,-0.3182
fouls,-1.5796
cards_yellow_red,-0.1906
