position,LB
minutes,559.0
passes_completed,0.306
passes,0.6005
dribbles_completed,0.3547
dribbles,0.2596
passes_completed_short,0.8529
passes_short,0.9306
passes_completed_medium,0.2054
passes_medium,0.5929
passes_completed_long,-0.781
passes_long,-0.5666
passes_total_distance,-0.0064
passes_free_kicks,-0.0722
through_balls,-0.6322
passes_pressure,-0.0808
passes_switches,-0.36
crosses,0.192
corner_kicks,-0.4038
passes_intercepted,0.7841
passes_blocked,2.1301
dispossessed,0.4072
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.3358
shots_on_target,-1.029
sca,-1.4173
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,0.2882
passes_into_final_third,0.2485
passes_into_penalty_area,-0.5526
progressive_passes,0.4183
carry_progressive_distance,-0.108
assisted_shots,-1.3957
fouled,-0.7955
pens_won,-0.2937
tackles,0.5083
interceptions,2.4025
blocks,0.6861
tackles_won,0.1345
dribble_tackles,2.3995
dribbles_vs,0.1097
pressures,-0.0162
pressure_regains,-0.1468
clearances,0.5357
errors,-0.376
aerials_won,0.4834
aerials_lost,-0.3241
ball_recoveries,1.0887
pens_conceded,-0.3183
fouls,0.5628
cards_yellow_red,-0.1907
