position,CB
passes_completed,1.1019
passes,0.7056
dribbles_completed,-0.8617
dribbles,-0.9471
passes_completed_short,-0.2346
passes_short,-0.4269
passes_completed_medium,1.6729
passes_medium,1.4194
passes_completed_long,1.4937
passes_long,0.6318
passes_total_distance,1.4977
passes_free_kicks,0.0012
through_balls,-0.5129
passes_pressure,-0.4912
passes_switches,-0.1605
crosses,-0.9725
corner_kicks,-0.4685
passes_intercepted,-1.4623
passes_blocked,-1.4633
dispossessed,-1.1919
goals,0.1132
assists,-0.395
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.6329
shots_on_target,-0.4258
sca,-1.0014
gca,-0.7055
xg,-0.4475
crosses_into_penalty_area,-0.7924
passes_into_final_third,0.0681
passes_into_penalty_area,-0.9565
progressive_passes,-0.31
carry_progressive_distance,0.6388
assisted_shots,-0.9801
fouled,-1.0943
pens_won,-0.3695
tackles,-0.5429
interceptions,0.3371
blocks,0.2858
tackles_won,-0.5558
dribble_tackles,-0.5319
dribbles_vs,-0.8949
pressures,-1.0927
pressure_regains,-0.9589
clearances,1.136
errors,0.2181
aerials_won,0.3161
aerials_lost,-0.3893
ball_recoveries,1.0901
pens_conceded,0.5382
fouls,-0.7656
cards_yellow_red,-0.2618
