position,LW
minutes,2194.0
passes_completed,0.3253
passes,0.2593
dribbles_completed,0.7922
dribbles,0.5111
passes_completed_short,0.7464
passes_short,0.7363
passes_completed_medium,-0.0697
passes_medium,-0.0587
passes_completed_long,0.1963
passes_long,-0.0522
passes_total_distance,0.1549
passes_free_kicks,-0.054
through_balls,-0.0508
passes_pressure,0.7657
passes_switches,0.5386
crosses,-0.2224
corner_kicks,0.1053
passes_intercepted,1.027
passes_blocked,-0.2485
dispossessed,0.2099
goals,-0.2538
assists,0.8733
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.0072
shots_on_target,0.0771
sca,0.8166
gca,0.6322
xg,-0.3311
crosses_into_penalty_area,-0.2704
passes_into_final_third,0.5107
passes_into_penalty_area,1.1941
progressive_passes,0.6761
carry_progressive_distance,0.0205
assisted_shots,0.9021
fouled,3.9893
pens_won,-0.2937
tackles,-0.7068
interceptions,-0.1793
blocks,-0.2876
tackles_won,-0.6886
dribble_tackles,0.5175
dribbles_vs,-0.2845
pressures,0.5939
pressure_regains,0.3367
clearances,-0.6203
errors,-0.376
aerials_won,-0.8895
aerials_lost,-0.4754
ball_recoveries,-0.2232
pens_conceded,-0.3183
fouls,-0.849
cards_yellow_red,-0.1907
