position,LB
minutes,1218.0
passes_completed,0.2001
passes,0.3753
dribbles_completed,-0.2651
dribbles,-0.2161
passes_completed_short,-0.1002
passes_short,-0.1585
passes_completed_medium,0.4607
passes_medium,0.6434
passes_completed_long,0.1975
passes_long,0.5315
passes_total_distance,0.2753
passes_free_kicks,-0.3245
through_balls,-0.1085
passes_pressure,-0.7617
passes_switches,-0.8407
crosses,1.1191
corner_kicks,-0.5567
passes_intercepted,0.394
passes_blocked,0.7234
dispossessed,0.0067
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.8676
shots_on_target,-1.029
sca,-0.5399
gca,-0.6816
xg,-0.8911
crosses_into_penalty_area,1.2402
passes_into_final_third,0.2757
passes_into_penalty_area,0.4255
progressive_passes,-0.0693
carry_progressive_distance,0.4693
assisted_shots,-0.3344
fouled,0.0319
pens_won,-0.2937
tackles,0.0425
interceptions,-1.174
blocks,1.0176
tackles_won,-0.9319
dribble_tackles,0.1276
dribbles_vs,0.1125
pressures,-0.436
pressure_regains,-0.3724
clearances,0.8089
errors,1.1739
aerials_won,-0.3935
aerials_lost,-0.4065
ball_recoveries,-0.2123
pens_conceded,-0.3183
fouls,0.3487
cards_yellow_red,-0.1907
