position,WB
passes_completed,0.0507
passes,0.4399
dribbles_completed,-0.1347
dribbles,0.1135
passes_completed_short,-0.0866
passes_short,-0.0383
passes_completed_medium,0.2171
passes_medium,0.4116
passes_completed_long,-0.0231
passes_long,0.7408
passes_total_distance,0.0869
passes_free_kicks,1.0102
through_balls,-0.0218
passes_pressure,0.4067
passes_switches,0.7269
crosses,1.7524
corner_kicks,1.4323
passes_intercepted,-0.0406
passes_blocked,1.7382
dispossessed,-0.1801
goals,-0.3948
assists,0.6097
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.2441
shots_on_target,-0.1843
sca,0.51
gca,0.3946
xg,-0.6227
crosses_into_penalty_area,2.6011
passes_into_final_third,-0.4473
passes_into_penalty_area,1.0265
progressive_passes,0.2233
carry_progressive_distance,0.6124
assisted_shots,1.0369
fouled,-0.3464
pens_won,0.387
tackles,-0.7115
interceptions,-1.0968
blocks,-0.0944
tackles_won,-0.9824
dribble_tackles,-0.2213
dribbles_vs,-0.1834
pressures,-0.861
pressure_regains,-1.0093
clearances,-0.2893
errors,-0.3758
aerials_won,-0.8479
aerials_lost,-0.4327
ball_recoveries,-0.5833
pens_conceded,-0.3182
fouls,-1.0679
cards_yellow_red,-0.1906
