position,RB
passes_completed,0.6063
passes,0.6386
dribbles_completed,0.3346
dribbles,0.1285
passes_completed_short,-0.0245
passes_short,0.033
passes_completed_medium,0.7527
passes_medium,0.7835
passes_completed_long,1.0513
passes_long,0.6734
passes_total_distance,0.886
passes_free_kicks,-0.1992
through_balls,-0.7252
passes_pressure,0.1181
passes_switches,0.8603
crosses,0.0401
corner_kicks,-0.4808
passes_intercepted,0.5932
passes_blocked,0.2579
dispossessed,-0.6474
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.5788
shots_on_target,-0.5171
sca,-0.3375
gca,-0.3981
xg,-0.6292
crosses_into_penalty_area,0.3938
passes_into_final_third,0.6917
passes_into_penalty_area,-0.0675
progressive_passes,0.9298
carry_progressive_distance,1.043
assisted_shots,-0.244
fouled,1.713
pens_won,1.5633
tackles,2.1583
interceptions,1.4114
blocks,0.514
tackles_won,1.2132
dribble_tackles,1.7417
dribbles_vs,0.6917
pressures,0.2598
pressure_regains,0.8563
clearances,0.7106
errors,-0.5457
aerials_won,1.2546
aerials_lost,0.2517
ball_recoveries,0.1222
pens_conceded,3.205
fouls,0.4497
cards_yellow_red,-0.2618
