position,FW
passes_completed,-0.9371
passes,-0.886
dribbles_completed,1.2162
dribbles,1.2524
passes_completed_short,-0.4217
passes_short,-0.1568
passes_completed_medium,-0.9864
passes_medium,-0.9812
passes_completed_long,-1.0034
passes_long,-0.9478
passes_total_distance,-1.1157
passes_free_kicks,-1.0189
through_balls,1.4768
passes_pressure,0.0161
passes_switches,-0.6259
crosses,0.3557
corner_kicks,-0.4808
passes_intercepted,1.8519
passes_blocked,1.2035
dispossessed,1.6192
goals,-0.3721
assists,0.3661
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.9462
shots_on_target,1.0504
sca,1.2932
gca,-0.4453
xg,0.5388
crosses_into_penalty_area,0.3063
passes_into_final_third,-0.9468
passes_into_penalty_area,1.4066
progressive_passes,-0.3846
carry_progressive_distance,0.9757
assisted_shots,1.0012
fouled,4.2197
pens_won,-0.3695
tackles,-0.1534
interceptions,-0.5433
blocks,-0.8176
tackles_won,0.2161
dribble_tackles,-1.1566
dribbles_vs,-1.3499
pressures,-0.0435
pressure_regains,-0.2616
clearances,-0.7674
errors,-0.5457
aerials_won,-0.1236
aerials_lost,1.4809
ball_recoveries,-0.7707
pens_conceded,-0.4415
fouls,1.5265
cards_yellow_red,-0.2618
