position,FW
minutes,1500.0
passes_completed,-1.4735
passes,-1.568
dribbles_completed,1.8659
dribbles,1.8214
passes_completed_short,-1.1529
passes_short,-1.0596
passes_completed_medium,-1.3566
passes_medium,-1.4677
passes_completed_long,-1.2984
passes_long,-1.4237
passes_total_distance,-1.482
passes_free_kicks,-0.9512
through_balls,0.6435
passes_pressure,-0.2752
passes_switches,-1.0734
crosses,0.2002
corner_kicks,-0.5567
passes_intercepted,-0.8732
passes_blocked,0.4119
dispossessed,2.3877
goals,2.3711
assists,2.5965
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.1355
shots_on_target,1.9126
sca,1.1924
gca,2.4598
xg,1.4799
crosses_into_penalty_area,-0.0018
passes_into_final_third,-1.2957
passes_into_penalty_area,-0.2758
progressive_passes,-1.2895
carry_progressive_distance,0.1732
assisted_shots,1.0173
fouled,2.4699
pens_won,1.1291
tackles,-0.4778
interceptions,-0.7593
blocks,-1.1251
tackles_won,-0.4723
dribble_tackles,-1.1201
dribbles_vs,-1.0555
pressures,0.839
pressure_regains,0.5714
clearances,-0.6903
errors,-0.376
aerials_won,1.5201
aerials_lost,3.2856
ball_recoveries,-0.7502
pens_conceded,-0.3183
fouls,1.7451
cards_yellow_red,-0.1907
