position,LM
passes_completed,2.2329
passes,2.0469
dribbles_completed,0.9223
dribbles,0.6508
passes_completed_short,2.5375
passes_short,2.3566
passes_completed_medium,1.6443
passes_medium,1.5983
passes_completed_long,0.6689
passes_long,0.1129
passes_total_distance,1.6533
passes_free_kicks,0.3118
through_balls,0.2628
passes_pressure,3.5226
passes_switches,0.3433
crosses,0.3906
corner_kicks,-0.2208
passes_intercepted,0.4762
passes_blocked,-0.1572
dispossessed,0.3162
goals,0.0161
assists,0.2389
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.2061
shots_on_target,-0.1289
sca,0.8065
gca,0.8365
xg,-0.357
crosses_into_penalty_area,0.1597
passes_into_final_third,1.7382
passes_into_penalty_area,0.9999
progressive_passes,1.5249
carry_progressive_distance,1.384
assisted_shots,0.4959
fouled,1.987
pens_won,0.0908
tackles,0.7182
interceptions,-0.0404
blocks,0.368
tackles_won,0.8711
dribble_tackles,0.0997
dribbles_vs,0.244
pressures,0.2531
pressure_regains,0.6766
clearances,-0.4436
errors,-0.5457
aerials_won,-0.3303
aerials_lost,-0.3325
ball_recoveries,0.8562
pens_conceded,-0.4415
fouls,0.0429
cards_yellow_red,-0.2618
