position,DM
minutes,0.0165
passes_completed,0.4096
passes,0.3806
dribbles_completed,-0.3585
dribbles,-0.437
passes_completed_short,0.3831
passes_short,0.3125
passes_completed_medium,0.3643
passes_medium,0.3603
passes_completed_long,0.4526
passes_long,0.4393
passes_total_distance,0.3916
passes_free_kicks,1.376
through_balls,1.208
passes_pressure,-0.0029
passes_switches,0.6241
crosses,-0.0057
corner_kicks,2.2047
passes_intercepted,-0.1779
passes_blocked,-0.1491
dispossessed,-0.1504
goals,-0.4721
assists,0.3454
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4259
shots_on_target,-0.4229
sca,0.5761
gca,-0.1042
xg,-0.4798
crosses_into_penalty_area,0.0066
passes_into_final_third,0.7356
passes_into_penalty_area,0.2638
progressive_passes,0.7171
carry_progressive_distance,-0.2039
assisted_shots,1.0053
fouled,-0.0342
pens_won,-0.3681
tackles,0.2973
interceptions,-0.4823
blocks,-0.2971
tackles_won,0.4575
dribble_tackles,0.6426
dribbles_vs,0.4862
pressures,0.1195
pressure_regains,0.079
clearances,-0.1279
errors,-0.5331
aerials_won,-0.3257
aerials_lost,-0.3868
ball_recoveries,0.1909
pens_conceded,-0.4889
fouls,0.2106
cards_yellow_red,-0.3235
