position,LB
passes_completed,0.9888
passes,0.939
dribbles_completed,-0.2082
dribbles,0.0038
passes_completed_short,1.0809
passes_short,0.9528
passes_completed_medium,1.0718
passes_medium,1.0958
passes_completed_long,-0.0462
passes_long,-0.0228
passes_total_distance,0.8193
passes_free_kicks,-0.3577
through_balls,-0.632
passes_pressure,0.4982
passes_switches,-0.7915
crosses,1.4944
corner_kicks,-0.5565
passes_intercepted,-0.538
passes_blocked,1.1471
dispossessed,-0.7776
goals,-0.7238
assists,0.7329
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.741
shots_on_target,-0.5688
sca,0.2996
gca,0.659
xg,-0.756
crosses_into_penalty_area,0.4765
passes_into_final_third,0.0986
passes_into_penalty_area,-0.4274
progressive_passes,-0.0139
carry_progressive_distance,0.0174
assisted_shots,0.4906
fouled,-0.9047
pens_won,-0.2935
tackles,-0.1923
interceptions,2.2851
blocks,-0.5811
tackles_won,0.4604
dribble_tackles,0.0528
dribbles_vs,-0.4281
pressures,-1.1006
pressure_regains,-0.8002
clearances,0.7921
errors,-0.3758
aerials_won,0.5624
aerials_lost,0.4267
ball_recoveries,0.7325
pens_conceded,-0.3182
fouls,-0.5252
cards_yellow_red,-0.1906
