position,WB
minutes,2373.0
passes_completed,0.9921
passes,1.3249
dribbles_completed,0.2625
dribbles,0.454
passes_completed_short,0.259
passes_short,0.2005
passes_completed_medium,0.7633
passes_medium,0.9797
passes_completed_long,2.3937
passes_long,2.5807
passes_total_distance,1.5135
passes_free_kicks,1.1708
through_balls,1.2493
passes_pressure,0.9965
passes_switches,2.6678
crosses,1.9297
corner_kicks,1.0634
passes_intercepted,0.1871
passes_blocked,1.5119
dispossessed,0.6454
goals,-0.0719
assists,0.4451
pens_made,1.5621
pens_att,1.9905
shots_total,-0.5748
shots_on_target,-0.2852
sca,0.5361
gca,0.1708
xg,0.2806
crosses_into_penalty_area,1.8323
passes_into_final_third,0.9539
passes_into_penalty_area,1.5392
progressive_passes,1.7583
carry_progressive_distance,1.9894
assisted_shots,0.9467
fouled,-0.3844
pens_won,-0.2937
tackles,-0.2184
interceptions,0.9003
blocks,-0.2048
tackles_won,0.0207
dribble_tackles,0.0687
dribbles_vs,-0.501
pressures,-0.1775
pressure_regains,-0.0813
clearances,-0.0334
errors,-0.376
aerials_won,-0.5264
aerials_lost,-0.5791
ball_recoveries,0.0816
pens_conceded,0.7221
fouls,-0.3249
cards_yellow_red,-0.1907
