position,DM
minutes,0.0702
passes_completed,0.4729
passes,0.2248
dribbles_completed,-0.8967
dribbles,-0.9131
passes_completed_short,0.3098
passes_short,0.215
passes_completed_medium,0.6089
passes_medium,0.4854
passes_completed_long,0.0092
passes_long,-0.3221
passes_total_distance,0.3747
passes_free_kicks,-0.2211
through_balls,-0.632
passes_pressure,-0.817
passes_switches,-0.2761
crosses,-0.9203
corner_kicks,-0.5565
passes_intercepted,-1.1229
passes_blocked,-1.0265
dispossessed,-0.7646
goals,-0.4246
assists,0.0659
pens_made,-0.2418
pens_att,-0.271
shots_total,0.0978
shots_on_target,0.1229
sca,-0.3233
gca,-0.0811
xg,-0.1408
crosses_into_penalty_area,-0.4812
passes_into_final_third,0.6774
passes_into_penalty_area,-0.4912
progressive_passes,0.5516
carry_progressive_distance,-0.9713
assisted_shots,-0.2707
fouled,-0.8893
pens_won,-0.2935
tackles,1.8618
interceptions,-0.3273
blocks,1.2597
tackles_won,1.5413
dribble_tackles,0.6359
dribbles_vs,2.1395
pressures,0.7955
pressure_regains,1.286
clearances,0.3992
errors,-0.3758
aerials_won,0.1766
aerials_lost,0.1369
ball_recoveries,1.3584
pens_conceded,2.5454
fouls,2.0132
cards_yellow_red,2.0149
