position,GK
passes_completed,-1.3991
passes,-0.8971
dribbles_completed,-1.1118
dribbles,-1.111
passes_completed_short,-1.9941
passes_short,-2.156
passes_completed_medium,-1.4614
passes_medium,-1.7196
passes_completed_long,1.505
passes_long,3.1981
passes_total_distance,0.0434
passes_free_kicks,3.3993
through_balls,-0.7252
passes_pressure,-1.9128
passes_switches,-0.161
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.4664
passes_blocked,-1.4951
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.1861
shots_on_target,-0.9639
sca,-1.3286
gca,-0.9153
xg,-0.8424
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.9196
passes_into_penalty_area,-1.1572
progressive_passes,-1.773
carry_progressive_distance,-1.0471
assisted_shots,-1.1734
fouled,-1.3702
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.112
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.626
pressures,-2.1105
pressure_regains,-2.2545
clearances,-0.9948
errors,0.0845
aerials_won,-1.1228
aerials_lost,-1.241
ball_recoveries,-1.0402
pens_conceded,0.6363
fouls,-1.801
cards_yellow_red,-0.2618
