position,RB
minutes,3893.0
passes_completed,1.5058
passes,1.787
dribbles_completed,0.5668
dribbles,0.5962
passes_completed_short,2.2076
passes_short,2.3723
passes_completed_medium,1.0389
passes_medium,1.2567
passes_completed_long,-0.0175
passes_long,0.2157
passes_total_distance,0.9582
passes_free_kicks,0.3964
through_balls,0.0232
passes_pressure,1.3067
passes_switches,-0.1566
crosses,0.7518
corner_kicks,-0.03
passes_intercepted,0.6893
passes_blocked,2.2519
dispossessed,0.1287
goals,-0.3265
assists,-0.4006
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7987
shots_on_target,-0.5756
sca,0.2901
gca,-0.3932
xg,-0.6087
crosses_into_penalty_area,1.1936
passes_into_final_third,0.8675
passes_into_penalty_area,0.8253
progressive_passes,1.587
carry_progressive_distance,0.7142
assisted_shots,0.3974
fouled,0.7088
pens_won,-0.2937
tackles,1.2052
interceptions,1.0213
blocks,0.3746
tackles_won,1.398
dribble_tackles,0.5213
dribbles_vs,0.2563
pressures,0.3516
pressure_regains,1.0663
clearances,0.2235
errors,0.1089
aerials_won,-0.2297
aerials_lost,-0.1028
ball_recoveries,0.899
pens_conceded,-0.3183
fouls,0.1268
cards_yellow_red,-0.1907
