position,RM
passes_completed,-0.5784
passes,-0.5505
dribbles_completed,0.9635
dribbles,1.1764
passes_completed_short,-0.0075
passes_short,0.1243
passes_completed_medium,-0.7171
passes_medium,-0.6762
passes_completed_long,-0.843
passes_long,-0.7866
passes_total_distance,-0.8031
passes_free_kicks,-0.4981
through_balls,1.85
passes_pressure,-0.6583
passes_switches,-0.4419
crosses,-0.0118
corner_kicks,0.6678
passes_intercepted,0.555
passes_blocked,1.1618
dispossessed,1.1204
goals,0.9863
assists,0.9384
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.393
shots_on_target,0.9703
sca,0.5191
gca,1.2836
xg,0.6786
crosses_into_penalty_area,0.2327
passes_into_final_third,-0.2842
passes_into_penalty_area,1.5674
progressive_passes,0.5872
carry_progressive_distance,0.2719
assisted_shots,0.4631
fouled,0.7501
pens_won,-0.3695
tackles,-0.3932
interceptions,-0.0267
blocks,0.3119
tackles_won,-0.3129
dribble_tackles,-0.4605
dribbles_vs,0.4557
pressures,1.2187
pressure_regains,0.6206
clearances,-0.602
errors,-0.5457
aerials_won,-0.9541
aerials_lost,-0.28
ball_recoveries,-0.7372
pens_conceded,-0.4415
fouls,-0.9473
cards_yellow_red,-0.2618
