position,LW
minutes,0.223
passes_completed,-0.9039
passes,-1.0895
dribbles_completed,3.4355
dribbles,3.431
passes_completed_short,-0.319
passes_short,-0.3128
passes_completed_medium,-1.0627
passes_medium,-1.1761
passes_completed_long,-1.1242
passes_long,-1.4171
passes_total_distance,-1.0693
passes_free_kicks,-0.8601
through_balls,-0.3086
passes_pressure,-0.0372
passes_switches,-0.8565
crosses,-0.4204
corner_kicks,-0.4698
passes_intercepted,-0.1456
passes_blocked,-0.1993
dispossessed,2.0456
goals,0.0609
assists,-0.4052
pens_made,-0.2418
pens_att,-0.271
shots_total,0.3032
shots_on_target,0.2019
sca,0.9496
gca,0.0051
xg,0.3879
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.7029
passes_into_penalty_area,-0.6652
progressive_passes,-0.917
carry_progressive_distance,0.9613
assisted_shots,0.1123
fouled,0.3699
pens_won,1.8706
tackles,0.6782
interceptions,-0.301
blocks,0.1604
tackles_won,1.1169
dribble_tackles,0.3753
dribbles_vs,0.4425
pressures,0.2328
pressure_regains,0.7008
clearances,-0.7953
errors,-0.3758
aerials_won,0.0115
aerials_lost,0.5692
ball_recoveries,-0.5628
pens_conceded,-0.3182
fouls,0.0992
cards_yellow_red,-0.1906
