position,RM
minutes,-0.7006
passes_completed,-0.5455
passes,-0.4797
dribbles_completed,1.2703
dribbles,1.8208
passes_completed_short,-0.3541
passes_short,-0.1023
passes_completed_medium,-0.4635
passes_medium,-0.4447
passes_completed_long,-0.576
passes_long,-0.5793
passes_total_distance,-0.5265
passes_free_kicks,-0.5734
through_balls,-0.632
passes_pressure,0.6231
passes_switches,0.0299
crosses,2.4677
corner_kicks,-0.5565
passes_intercepted,1.7048
passes_blocked,0.3535
dispossessed,2.4548
goals,-0.7238
assists,0.752
pens_made,-0.2418
pens_att,-0.271
shots_total,3.0777
shots_on_target,2.2306
sca,2.9431
gca,-0.1649
xg,0.8833
crosses_into_penalty_area,1.837
passes_into_final_third,-0.4617
passes_into_penalty_area,1.6631
progressive_passes,0.8642
carry_progressive_distance,2.9694
assisted_shots,2.9697
fouled,0.6451
pens_won,4.2106
tackles,-0.3946
interceptions,-0.4454
blocks,0.0384
tackles_won,0.1573
dribble_tackles,-0.4313
dribbles_vs,0.9313
pressures,-0.0352
pressure_regains,0.3481
clearances,-0.7864
errors,-0.3758
aerials_won,-0.5632
aerials_lost,-0.1432
ball_recoveries,-0.604
pens_conceded,-0.3182
fouls,0.1093
cards_yellow_red,-0.1906
