position,CM
minutes,5973.0
passes_completed,0.9608
passes,0.6134
dribbles_completed,0.2689
dribbles,0.1413
passes_completed_short,1.1708
passes_short,1.03
passes_completed_medium,0.8826
passes_medium,0.6926
passes_completed_long,-0.0841
passes_long,-0.5599
passes_total_distance,0.657
passes_free_kicks,-0.6131
through_balls,-0.3118
passes_pressure,0.5436
passes_switches,-0.2973
crosses,-0.962
corner_kicks,-0.4852
passes_intercepted,-0.3743
passes_blocked,-0.9195
dispossessed,0.188
goals,-0.3786
assists,-0.5298
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.0787
shots_on_target,-0.2164
sca,-0.261
gca,-0.2729
xg,-0.1766
crosses_into_penalty_area,-0.7442
passes_into_final_third,1.0796
passes_into_penalty_area,-0.3654
progressive_passes,0.1435
carry_progressive_distance,0.0208
assisted_shots,-0.3352
fouled,-0.6273
pens_won,-0.2937
tackles,-0.6494
interceptions,-0.2197
blocks,-0.6458
tackles_won,-0.3608
dribble_tackles,-0.7196
dribbles_vs,-0.8742
pressures,-0.0038
pressure_regains,0.2606
clearances,-0.5981
errors,-0.0599
aerials_won,-0.3486
aerials_lost,-0.1223
ball_recoveries,0.4287
pens_conceded,-0.3183
fouls,-1.1664
cards_yellow_red,-0.1907
