position,CB
passes_completed,0.4211
passes,0.2221
dribbles_completed,-1.0447
dribbles,-1.0618
passes_completed_short,-1.2427
passes_short,-1.4042
passes_completed_medium,0.6555
passes_medium,0.4626
passes_completed_long,2.9508
passes_long,2.0044
passes_total_distance,1.5047
passes_free_kicks,-0.1263
through_balls,0.1864
passes_pressure,-0.4055
passes_switches,1.7315
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-0.8933
passes_blocked,-1.3257
dispossessed,-1.1488
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.1986
gca,-0.9166
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,0.3668
passes_into_penalty_area,-0.943
progressive_passes,-0.8697
carry_progressive_distance,-0.2764
assisted_shots,-1.1814
fouled,-1.2399
pens_won,-0.3695
tackles,-0.7224
interceptions,-0.2699
blocks,-0.54
tackles_won,-0.8664
dribble_tackles,-0.4305
dribbles_vs,-0.8418
pressures,-1.4197
pressure_regains,-1.3706
clearances,1.1681
errors,-0.2334
aerials_won,-0.2969
aerials_lost,-0.7793
ball_recoveries,0.5382
pens_conceded,-0.0409
fouls,-1.3382
cards_yellow_red,-0.2618
