position,CB
minutes,3144.0
passes_completed,0.6584
passes,0.6595
dribbles_completed,-1.0531
dribbles,-1.112
passes_completed_short,-0.6937
passes_short,-0.8441
passes_completed_medium,1.3517
passes_medium,1.3227
passes_completed_long,1.3161
passes_long,1.3667
passes_total_distance,1.122
passes_free_kicks,0.5655
through_balls,-0.4293
passes_pressure,-0.4768
passes_switches,0.5677
crosses,-0.9234
corner_kicks,-0.5567
passes_intercepted,-0.3144
passes_blocked,-0.3192
dispossessed,-1.2206
goals,-0.3959
assists,-0.5419
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6405
shots_on_target,-0.4676
sca,-1.1213
gca,-0.7556
xg,-0.4798
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.8475
passes_into_penalty_area,-0.9498
progressive_passes,0.5103
carry_progressive_distance,-0.5725
assisted_shots,-1.149
fouled,-0.6213
pens_won,-0.2937
tackles,0.8771
interceptions,0.3977
blocks,1.024
tackles_won,0.0659
dribble_tackles,0.6848
dribbles_vs,-0.1888
pressures,-1.0295
pressure_regains,-0.5645
clearances,3.2941
errors,0.2245
aerials_won,2.7527
aerials_lost,0.8435
ball_recoveries,1.411
pens_conceded,-0.3183
fouls,0.366
cards_yellow_red,1.019
