position,LM
passes_completed,-1.204
passes,-1.2796
dribbles_completed,0.3942
dribbles,0.3507
passes_completed_short,-0.7151
passes_short,-0.7569
passes_completed_medium,-1.1352
passes_medium,-1.2787
passes_completed_long,-1.3497
passes_long,-1.1128
passes_total_distance,-1.2954
passes_free_kicks,-0.4124
through_balls,-0.632
passes_pressure,-1.6236
passes_switches,-0.9103
crosses,0.6744
corner_kicks,-0.2501
passes_intercepted,-0.798
passes_blocked,0.5848
dispossessed,0.2655
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8582
shots_on_target,-0.8703
sca,-0.474
gca,-1.0099
xg,-0.7053
crosses_into_penalty_area,0.291
passes_into_final_third,-1.1908
passes_into_penalty_area,0.0047
progressive_passes,-1.0235
carry_progressive_distance,-0.0399
assisted_shots,0.088
fouled,-0.4441
pens_won,-0.2935
tackles,-0.8225
interceptions,-0.4223
blocks,-0.1182
tackles_won,-0.5941
dribble_tackles,-0.5827
dribbles_vs,-0.3783
pressures,-0.1034
pressure_regains,-0.8598
clearances,-0.3933
errors,-0.3758
aerials_won,-0.6171
aerials_lost,0.0138
ball_recoveries,-0.9344
pens_conceded,-0.3182
fouls,-0.1626
cards_yellow_red,-0.1906
