position,DM
passes_completed,0.4069
passes,0.3631
dribbles_completed,0.6396
dribbles,0.2888
passes_completed_short,0.3715
passes_short,0.4198
passes_completed_medium,0.3929
passes_medium,0.424
passes_completed_long,0.0315
passes_long,-0.2068
passes_total_distance,0.2642
passes_free_kicks,-0.6653
through_balls,-0.0383
passes_pressure,0.8113
passes_switches,0.3412
crosses,-0.574
corner_kicks,-0.4808
passes_intercepted,1.3737
passes_blocked,-0.3658
dispossessed,0.1627
goals,-0.2038
assists,-0.6152
pens_made,0.4579
pens_att,0.31
shots_total,0.391
shots_on_target,0.0721
sca,0.2873
gca,-0.1641
xg,-0.2802
crosses_into_penalty_area,-0.3612
passes_into_final_third,1.3527
passes_into_penalty_area,-0.3495
progressive_passes,0.816
carry_progressive_distance,-0.2456
assisted_shots,-0.243
fouled,0.8572
pens_won,0.3772
tackles,0.2419
interceptions,1.5503
blocks,0.1859
tackles_won,0.6008
dribble_tackles,0.2602
dribbles_vs,0.3926
pressures,0.5109
pressure_regains,0.6403
clearances,-0.3284
errors,-0.2712
aerials_won,-0.0417
aerials_lost,-0.2371
ball_recoveries,1.2709
pens_conceded,-0.0893
fouls,0.0779
cards_yellow_red,-0.2618
