position,FW
minutes,-0.6864
passes_completed,0.4911
passes,0.36
dribbles_completed,-0.4432
dribbles,0.3284
passes_completed_short,1.241
passes_short,1.2156
passes_completed_medium,0.0885
passes_medium,-0.1526
passes_completed_long,-0.6204
passes_long,-0.6834
passes_total_distance,0.0338
passes_free_kicks,-0.5942
through_balls,3.2195
passes_pressure,0.829
passes_switches,-1.0061
crosses,-0.8367
corner_kicks,-0.2125
passes_intercepted,-0.1585
passes_blocked,1.0441
dispossessed,1.4557
goals,3.4294
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,2.2996
shots_on_target,3.8559
sca,1.5541
gca,2.2137
xg,2.7535
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.7058
passes_into_penalty_area,2.3755
progressive_passes,1.0773
carry_progressive_distance,0.4989
assisted_shots,0.166
fouled,2.252
pens_won,-0.2935
tackles,-0.8963
interceptions,-0.8793
blocks,-0.9264
tackles_won,-0.2517
dribble_tackles,-1.4373
dribbles_vs,-1.9717
pressures,0.5832
pressure_regains,1.7437
clearances,-0.906
errors,-0.3758
aerials_won,-0.9544
aerials_lost,-0.0098
ball_recoveries,-1.1745
pens_conceded,-0.3182
fouls,-1.1638
cards_yellow_red,-0.1906
