position,RM
minutes,1163.0
passes_completed,0.9809
passes,1.0391
dribbles_completed,0.7194
dribbles,0.515
passes_completed_short,1.9164
passes_short,1.9551
passes_completed_medium,0.3207
passes_medium,0.4167
passes_completed_long,0.056
passes_long,0.0532
passes_total_distance,0.5347
passes_free_kicks,-0.3829
through_balls,1.5616
passes_pressure,0.6105
passes_switches,0.7604
crosses,3.1406
corner_kicks,0.2514
passes_intercepted,1.0447
passes_blocked,1.0718
dispossessed,0.9498
goals,0.1631
assists,1.0902
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.8709
shots_on_target,1.4371
sca,2.8402
gca,2.4325
xg,0.4989
crosses_into_penalty_area,1.8865
passes_into_final_third,-0.7254
passes_into_penalty_area,2.8071
progressive_passes,0.7689
carry_progressive_distance,1.0696
assisted_shots,2.3834
fouled,1.5765
pens_won,1.5414
tackles,1.0537
interceptions,-0.9903
blocks,-0.0398
tackles_won,1.6823
dribble_tackles,0.6115
dribbles_vs,0.3931
pressures,1.2981
pressure_regains,1.1185
clearances,-0.7825
errors,-0.376
aerials_won,-0.8257
aerials_lost,-0.6846
ball_recoveries,-0.7871
pens_conceded,-0.3183
fouls,1.5899
cards_yellow_red,-0.1907
